tranId,memberId,storeId,tranDate
2024-07-08T_2_12-02-35-883988_19,1136,2,08-07-2024
2024-07-08T_3_12-02-35-883988_20,1158,3,08-07-2024
2024-07-08T_2_12-02-35-884993_21,1135,2,08-07-2024
2024-07-09T_2_12-02-35-884993_1,1171,2,09-07-2024
2024-07-09T_1_12-02-35-884993_2,1169,1,09-07-2024
2024-07-09T_3_12-02-35-884993_3,1107,3,09-07-2024
2024-07-09T_1_12-02-35-884993_4,1194,1,09-07-2024
2024-07-09T_1_12-02-35-884993_5,1119,1,09-07-2024
2024-07-09T_3_12-02-35-884993_6,1109,3,09-07-2024
2024-07-09T_2_12-02-35-884993_7,1198,2,09-07-2024
2024-07-09T_2_12-02-35-884993_8,1132,2,09-07-2024
2024-07-09T_2_12-02-35-884993_9,1199,2,09-07-2024
2024-07-09T_2_12-02-35-884993_10,1155,2,09-07-2024
2024-07-09T_2_12-02-35-884993_11,1162,2,09-07-2024
2024-07-09T_1_12-02-35-884993_12,1113,1,09-07-2024
2024-07-09T_3_12-02-35-884993_13,1175,3,09-07-2024
2024-07-09T_2_12-02-35-885989_14,1120,2,09-07-2024
2024-07-10T_1_12-02-35-885989_1,1106,1,10-07-2024
2024-07-10T_3_12-02-35-885989_2,1158,3,10-07-2024
2024-07-10T_2_12-02-35-885989_3,1144,2,10-07-2024
2024-07-10T_3_12-02-35-885989_4,1183,3,10-07-2024
2024-07-10T_1_12-02-35-885989_5,1169,1,10-07-2024
2024-07-10T_3_12-02-35-885989_6,1182,3,10-07-2024
2024-07-10T_2_12-02-35-885989_7,1120,2,10-07-2024
2024-07-10T_1_12-02-35-885989_8,1172,1,10-07-2024
2024-07-10T_1_12-02-35-885989_9,1101,1,10-07-2024
2024-07-10T_3_12-02-35-885989_10,1123,3,10-07-2024
2024-07-10T_2_12-02-35-885989_11,1120,2,10-07-2024
2024-07-10T_3_12-02-35-885989_12,1103,3,10-07-2024
2024-07-10T_1_12-02-35-885989_13,1160,1,10-07-2024
2024-07-10T_3_12-02-35-885989_14,1175,3,10-07-2024
2024-07-10T_3_12-02-35-885989_15,1200,3,10-07-2024
2024-07-10T_1_12-02-35-886990_16,1194,1,10-07-2024
2024-07-10T_3_12-02-35-886990_17,1128,3,10-07-2024
2024-07-10T_2_12-02-35-886990_18,1178,2,10-07-2024
2024-07-10T_2_12-02-35-886990_19,1145,2,10-07-2024
2024-07-10T_3_12-02-35-886990_20,1126,3,10-07-2024
2024-07-10T_2_12-02-35-886990_21,1173,2,10-07-2024
2024-07-10T_1_12-02-35-886990_22,1124,1,10-07-2024
2024-07-10T_1_12-02-35-886990_23,1179,1,10-07-2024
2024-07-10T_1_12-02-35-886990_24,1191,1,10-07-2024
2024-07-10T_1_12-02-35-886990_25,1113,1,10-07-2024
2024-07-10T_3_12-02-35-886990_26,1174,3,10-07-2024
2024-07-10T_1_12-02-35-886990_27,1125,1,10-07-2024
2024-07-10T_3_12-02-35-886990_28,1106,3,10-07-2024
2024-07-10T_2_12-02-35-886990_29,1193,2,10-07-2024
2024-07-10T_1_12-02-35-887988_30,1151,1,10-07-2024
2024-07-11T_2_12-02-35-887988_1,1138,2,11-07-2024
2024-07-11T_2_12-02-35-887988_2,1200,2,11-07-2024
2024-07-11T_3_12-02-35-887988_3,1184,3,11-07-2024
2024-07-11T_1_12-02-35-887988_4,1172,1,11-07-2024
2024-07-11T_3_12-02-35-887988_5,1147,3,11-07-2024
2024-07-11T_3_12-02-35-887988_6,1153,3,11-07-2024
2024-07-11T_2_12-02-35-887988_7,1153,2,11-07-2024
2024-07-11T_3_12-02-35-887988_8,1117,3,11-07-2024
2024-07-11T_2_12-02-35-887988_9,1103,2,11-07-2024
2024-07-11T_3_12-02-35-887988_10,1141,3,11-07-2024
2024-07-11T_1_12-02-35-887988_11,1163,1,11-07-2024
2024-07-11T_1_12-02-35-887988_12,1106,1,11-07-2024
2024-07-11T_3_12-02-35-887988_13,1143,3,11-07-2024
2024-07-11T_1_12-02-35-888990_14,1190,1,11-07-2024
2024-07-11T_2_12-02-35-888990_15,1178,2,11-07-2024
2024-07-11T_2_12-02-35-888990_16,1118,2,11-07-2024
2024-07-11T_2_12-02-35-888990_17,1178,2,11-07-2024
2024-07-11T_2_12-02-35-888990_18,1166,2,11-07-2024
2024-07-11T_1_12-02-35-888990_19,1132,1,11-07-2024
2024-07-11T_1_12-02-35-888990_20,1141,1,11-07-2024
2024-07-11T_3_12-02-35-888990_21,1193,3,11-07-2024
2024-07-11T_1_12-02-35-888990_22,1174,1,11-07-2024
2024-07-11T_3_12-02-35-888990_23,1143,3,11-07-2024
2024-07-11T_1_12-02-35-888990_24,1110,1,11-07-2024
2024-07-11T_2_12-02-35-888990_25,1130,2,11-07-2024
2024-07-11T_1_12-02-35-888990_26,1122,1,11-07-2024
2024-07-11T_1_12-02-35-888990_27,1200,1,11-07-2024
2024-07-12T_1_12-02-35-888990_1,1132,1,12-07-2024
2024-07-12T_3_12-02-35-888990_2,1111,3,12-07-2024
2024-07-12T_2_12-02-35-888990_3,1151,2,12-07-2024
2024-07-13T_2_12-02-35-889988_1,1146,2,13-07-2024
2024-07-13T_3_12-02-35-889988_2,1110,3,13-07-2024
2024-07-13T_1_12-02-35-889988_3,1173,1,13-07-2024
2024-07-13T_3_12-02-35-889988_4,1129,3,13-07-2024
2024-07-13T_3_12-02-35-889988_5,1189,3,13-07-2024
2024-07-13T_2_12-02-35-889988_6,1145,2,13-07-2024
2024-07-13T_1_12-02-35-889988_7,1176,1,13-07-2024
2024-07-13T_3_12-02-35-889988_8,1106,3,13-07-2024
2024-07-13T_3_12-02-35-890491_9,1129,3,13-07-2024
2024-07-13T_1_12-02-35-890491_10,1111,1,13-07-2024
2024-07-13T_3_12-02-35-890491_11,1157,3,13-07-2024
2024-07-13T_1_12-02-35-890491_12,1122,1,13-07-2024
2024-07-13T_3_12-02-35-890491_13,1193,3,13-07-2024
2024-07-13T_3_12-02-35-890491_14,1105,3,13-07-2024
2024-07-13T_2_12-02-35-890491_15,1169,2,13-07-2024
2024-07-13T_2_12-02-35-890491_16,1113,2,13-07-2024
2024-07-13T_3_12-02-35-890491_17,1104,3,13-07-2024
2024-07-13T_1_12-02-35-890491_18,1188,1,13-07-2024
2024-07-13T_2_12-02-35-890491_19,1164,2,13-07-2024
2024-07-13T_3_12-02-35-890491_20,1165,3,13-07-2024
2024-07-13T_1_12-02-35-890491_21,1137,1,13-07-2024
2024-07-13T_2_12-02-35-890491_22,1159,2,13-07-2024
2024-07-13T_3_12-02-35-890491_23,1126,3,13-07-2024
2024-07-13T_3_12-02-35-891496_24,1197,3,13-07-2024
2024-07-13T_3_12-02-35-891496_25,1190,3,13-07-2024
2024-07-13T_3_12-02-35-891496_26,1160,3,13-07-2024
2024-07-14T_3_12-02-35-891496_1,1161,3,14-07-2024
2024-07-14T_2_12-02-35-891496_2,1105,2,14-07-2024
2024-07-14T_2_12-02-35-891496_3,1126,2,14-07-2024
2024-07-14T_1_12-02-35-891496_4,1135,1,14-07-2024
2024-07-14T_2_12-02-35-891496_5,1194,2,14-07-2024
2024-07-14T_1_12-02-35-891496_6,1127,1,14-07-2024
2024-07-14T_3_12-02-35-891496_7,1144,3,14-07-2024
2024-07-14T_1_12-02-35-891496_8,1119,1,14-07-2024
2024-07-14T_3_12-02-35-891496_9,1177,3,14-07-2024
2024-07-14T_3_12-02-35-891496_10,1185,3,14-07-2024
2024-07-14T_3_12-02-35-891496_11,1157,3,14-07-2024
2024-07-14T_1_12-02-35-891496_12,1121,1,14-07-2024
2024-07-14T_3_12-02-35-891496_13,1144,3,14-07-2024
2024-07-14T_2_12-02-35-891496_14,1148,2,14-07-2024
2024-07-14T_2_12-02-35-891496_15,1181,2,14-07-2024
2024-07-14T_1_12-02-35-891496_16,1104,1,14-07-2024
2024-07-14T_3_12-02-35-891496_17,1103,3,14-07-2024
2024-07-15T_1_12-02-35-891496_1,1112,1,15-07-2024
2024-07-15T_3_12-02-35-891496_2,1101,3,15-07-2024
2024-07-15T_1_12-02-35-892698_3,1155,1,15-07-2024
2024-07-15T_1_12-02-35-892698_4,1129,1,15-07-2024
2024-07-15T_1_12-02-35-892698_5,1104,1,15-07-2024
2024-07-15T_2_12-02-35-892698_6,1183,2,15-07-2024
2024-07-15T_2_12-02-35-892698_7,1169,2,15-07-2024
2024-07-15T_2_12-02-35-892698_8,1167,2,15-07-2024
2024-07-15T_1_12-02-35-892698_9,1132,1,15-07-2024
2024-07-15T_3_12-02-35-892698_10,1198,3,15-07-2024
2024-07-15T_3_12-02-35-892698_11,1171,3,15-07-2024
2024-07-15T_1_12-02-35-892698_12,1155,1,15-07-2024
2024-07-15T_1_12-02-35-892698_13,1200,1,15-07-2024
2024-07-15T_3_12-02-35-892698_14,1124,3,15-07-2024
2024-07-15T_2_12-02-35-892698_15,1183,2,15-07-2024
2024-07-15T_2_12-02-35-892698_16,1191,2,15-07-2024
2024-07-15T_3_12-02-35-892698_17,1150,3,15-07-2024
2024-07-15T_2_12-02-35-893886_18,1131,2,15-07-2024
2024-07-15T_2_12-02-35-893886_19,1110,2,15-07-2024
2024-07-15T_2_12-02-35-893886_20,1104,2,15-07-2024
2024-07-15T_2_12-02-35-893886_21,1125,2,15-07-2024
2024-07-15T_1_12-02-35-893886_22,1137,1,15-07-2024
2024-07-15T_3_12-02-35-893886_23,1199,3,15-07-2024
2024-07-15T_1_12-02-35-893886_24,1180,1,15-07-2024
2024-07-15T_2_12-02-35-894390_25,1114,2,15-07-2024
2024-07-15T_3_12-02-35-894390_26,1117,3,15-07-2024
2024-07-15T_2_12-02-35-894390_27,1114,2,15-07-2024
2024-07-15T_1_12-02-35-894390_28,1200,1,15-07-2024
2024-07-15T_1_12-02-35-894390_29,1195,1,15-07-2024
2024-07-15T_2_12-02-35-894390_30,1194,2,15-07-2024
2024-07-15T_2_12-02-35-894390_31,1124,2,15-07-2024
2024-07-15T_1_12-02-35-894390_32,1163,1,15-07-2024
2024-07-15T_3_12-02-35-894390_33,1117,3,15-07-2024
2024-07-15T_2_12-02-35-894390_34,1168,2,15-07-2024
2024-07-15T_1_12-02-35-894390_35,1173,1,15-07-2024
2024-07-15T_2_12-02-35-894390_36,1178,2,15-07-2024
2024-07-15T_2_12-02-35-894390_37,1160,2,15-07-2024
2024-07-15T_1_12-02-35-894390_38,1143,1,15-07-2024
2024-07-16T_2_12-02-35-894390_1,1178,2,16-07-2024
2024-07-16T_3_12-02-35-894390_2,1101,3,16-07-2024
2024-07-16T_1_12-02-35-894390_3,1196,1,16-07-2024
2024-07-16T_2_12-02-35-895394_4,1113,2,16-07-2024
2024-07-16T_3_12-02-35-895394_5,1129,3,16-07-2024
2024-07-16T_3_12-02-35-895394_6,1191,3,16-07-2024
2024-07-16T_1_12-02-35-895394_7,1157,1,16-07-2024
2024-07-16T_2_12-02-35-895394_8,1187,2,16-07-2024
2024-07-16T_2_12-02-35-895394_9,1112,2,16-07-2024
2024-07-16T_1_12-02-35-895394_10,1140,1,16-07-2024
2024-07-16T_1_12-02-35-895394_11,1111,1,16-07-2024
2024-07-16T_3_12-02-35-895394_12,1189,3,16-07-2024
2024-07-16T_1_12-02-35-895394_13,1146,1,16-07-2024
2024-07-16T_3_12-02-35-896395_14,1146,3,16-07-2024
2024-07-16T_3_12-02-35-896395_15,1116,3,16-07-2024
2024-07-16T_2_12-02-35-896395_16,1131,2,16-07-2024
2024-07-16T_2_12-02-35-896395_17,1169,2,16-07-2024
2024-07-16T_3_12-02-35-896395_18,1126,3,16-07-2024
2024-07-16T_1_12-02-35-896395_19,1179,1,16-07-2024
2024-07-16T_1_12-02-35-896395_20,1114,1,16-07-2024
2024-07-16T_3_12-02-35-896395_21,1131,3,16-07-2024
2024-07-16T_1_12-02-35-896395_22,1195,1,16-07-2024
2024-07-16T_2_12-02-35-896395_23,1185,2,16-07-2024
2024-07-16T_2_12-02-35-896395_24,1185,2,16-07-2024
2024-07-16T_2_12-02-35-896395_25,1173,2,16-07-2024
2024-07-16T_1_12-02-35-896395_26,1179,1,16-07-2024
2024-07-16T_3_12-02-35-896395_27,1179,3,16-07-2024
2024-07-16T_2_12-02-35-896395_28,1155,2,16-07-2024
2024-07-16T_1_12-02-35-896395_29,1171,1,16-07-2024
2024-07-16T_3_12-02-35-896395_30,1133,3,16-07-2024
2024-07-17T_2_12-02-35-896395_1,1118,2,17-07-2024
2024-07-17T_2_12-02-35-896395_2,1136,2,17-07-2024
2024-07-17T_2_12-02-35-897623_3,1172,2,17-07-2024
2024-07-17T_2_12-02-35-897623_4,1182,2,17-07-2024
2024-07-17T_3_12-02-35-897623_5,1116,3,17-07-2024
2024-07-17T_2_12-02-35-897623_6,1108,2,17-07-2024
2024-07-17T_2_12-02-35-897623_7,1110,2,17-07-2024
2024-07-17T_2_12-02-35-897623_8,1161,2,17-07-2024
2024-07-17T_2_12-02-35-897623_9,1129,2,17-07-2024
2024-07-17T_2_12-02-35-897623_10,1184,2,17-07-2024
2024-07-17T_2_12-02-35-897623_11,1193,2,17-07-2024
2024-07-17T_3_12-02-35-897623_12,1123,3,17-07-2024
2024-07-17T_1_12-02-35-897623_13,1108,1,17-07-2024
2024-07-17T_2_12-02-35-897623_14,1133,2,17-07-2024
2024-07-17T_3_12-02-35-897623_15,1110,3,17-07-2024
2024-07-17T_2_12-02-35-897623_16,1158,2,17-07-2024
2024-07-17T_3_12-02-35-897623_17,1125,3,17-07-2024
2024-07-17T_1_12-02-35-897623_18,1151,1,17-07-2024
2024-07-17T_1_12-02-35-897623_19,1174,1,17-07-2024
2024-07-17T_3_12-02-35-897623_20,1124,3,17-07-2024
2024-07-17T_1_12-02-35-897623_21,1183,1,17-07-2024
2024-07-17T_3_12-02-35-898771_22,1122,3,17-07-2024
2024-07-17T_3_12-02-35-898771_23,1181,3,17-07-2024
2024-07-17T_3_12-02-35-898771_24,1192,3,17-07-2024
2024-07-17T_1_12-02-35-898771_25,1191,1,17-07-2024
2024-07-17T_2_12-02-35-898771_26,1128,2,17-07-2024
2024-07-17T_3_12-02-35-898771_27,1149,3,17-07-2024
2024-07-17T_1_12-02-35-898771_28,1158,1,17-07-2024
2024-07-17T_1_12-02-35-898771_29,1193,1,17-07-2024
2024-07-17T_1_12-02-35-898771_30,1125,1,17-07-2024
2024-07-17T_1_12-02-35-898771_31,1180,1,17-07-2024
2024-07-17T_1_12-02-35-898771_32,1194,1,17-07-2024
2024-07-17T_1_12-02-35-898771_33,1183,1,17-07-2024
2024-07-17T_2_12-02-35-898771_34,1130,2,17-07-2024
2024-07-17T_2_12-02-35-899779_35,1185,2,17-07-2024
2024-07-17T_3_12-02-35-899779_36,1145,3,17-07-2024
2024-07-17T_3_12-02-35-899779_37,1159,3,17-07-2024
2024-07-17T_2_12-02-35-899779_38,1181,2,17-07-2024
2024-07-17T_1_12-02-35-899779_39,1138,1,17-07-2024
2024-07-18T_1_12-02-35-899779_1,1186,1,18-07-2024
2024-07-18T_3_12-02-35-899779_2,1188,3,18-07-2024
2024-07-18T_1_12-02-35-899779_3,1142,1,18-07-2024
2024-07-18T_3_12-02-35-899779_4,1145,3,18-07-2024
2024-07-18T_1_12-02-35-899779_5,1156,1,18-07-2024
2024-07-18T_1_12-02-35-899779_6,1103,1,18-07-2024
2024-07-18T_3_12-02-35-899779_7,1166,3,18-07-2024
2024-07-19T_1_12-02-35-899779_1,1183,1,19-07-2024
2024-07-19T_2_12-02-35-899779_2,1193,2,19-07-2024
2024-07-19T_2_12-02-35-899779_3,1171,2,19-07-2024
2024-07-19T_2_12-02-35-899779_4,1184,2,19-07-2024
2024-07-19T_2_12-02-35-899779_5,1164,2,19-07-2024
2024-07-19T_3_12-02-35-901135_6,1155,3,19-07-2024
2024-07-19T_2_12-02-35-901135_7,1135,2,19-07-2024
2024-07-19T_2_12-02-35-901135_8,1145,2,19-07-2024
2024-07-19T_3_12-02-35-901135_9,1142,3,19-07-2024
2024-07-19T_2_12-02-35-901135_10,1107,2,19-07-2024
2024-07-19T_3_12-02-35-901135_11,1200,3,19-07-2024
2024-07-19T_2_12-02-35-901135_12,1138,2,19-07-2024
2024-07-19T_2_12-02-35-901135_13,1108,2,19-07-2024
2024-07-19T_3_12-02-35-901135_14,1189,3,19-07-2024
2024-07-19T_1_12-02-35-901639_15,1120,1,19-07-2024
2024-07-19T_1_12-02-35-901639_16,1172,1,19-07-2024
2024-07-19T_3_12-02-35-901639_17,1163,3,19-07-2024
2024-07-19T_2_12-02-35-901639_18,1104,2,19-07-2024
2024-07-19T_3_12-02-35-901639_19,1178,3,19-07-2024
2024-07-19T_3_12-02-35-901639_20,1128,3,19-07-2024
2024-07-19T_3_12-02-35-901639_21,1170,3,19-07-2024
2024-07-19T_3_12-02-35-901639_22,1156,3,19-07-2024
2024-07-19T_1_12-02-35-901639_23,1110,1,19-07-2024
2024-07-19T_2_12-02-35-901639_24,1180,2,19-07-2024
2024-07-19T_1_12-02-35-901639_25,1103,1,19-07-2024
2024-07-19T_2_12-02-35-901639_26,1172,2,19-07-2024
2024-07-19T_3_12-02-35-901639_27,1152,3,19-07-2024
2024-07-19T_3_12-02-35-901639_28,1124,3,19-07-2024
2024-07-19T_3_12-02-35-902644_29,1153,3,19-07-2024
2024-07-19T_3_12-02-35-902644_30,1158,3,19-07-2024
2024-07-19T_2_12-02-35-902644_31,1172,2,19-07-2024
2024-07-19T_2_12-02-35-902644_32,1140,2,19-07-2024
2024-07-19T_3_12-02-35-902644_33,1123,3,19-07-2024
2024-07-19T_3_12-02-35-902644_34,1146,3,19-07-2024
2024-07-19T_1_12-02-35-902644_35,1198,1,19-07-2024
2024-07-19T_2_12-02-35-902644_36,1183,2,19-07-2024
2024-07-19T_2_12-02-35-902644_37,1145,2,19-07-2024
2024-07-19T_1_12-02-35-902644_38,1155,1,19-07-2024
2024-07-19T_1_12-02-35-902644_39,1181,1,19-07-2024
2024-07-19T_1_12-02-35-902644_40,1142,1,19-07-2024
2024-07-20T_2_12-02-35-902644_1,1189,2,20-07-2024
2024-07-20T_3_12-02-35-902644_2,1125,3,20-07-2024
2024-07-20T_2_12-02-35-902644_3,1161,2,20-07-2024
2024-07-20T_3_12-02-35-902644_4,1133,3,20-07-2024
2024-07-20T_3_12-02-35-902644_5,1166,3,20-07-2024
2024-07-20T_1_12-02-35-902644_6,1119,1,20-07-2024
2024-07-21T_2_12-02-35-903644_1,1156,2,21-07-2024
2024-07-21T_1_12-02-35-903644_2,1192,1,21-07-2024
2024-07-21T_1_12-02-35-903644_3,1116,1,21-07-2024
2024-07-21T_2_12-02-35-903644_4,1168,2,21-07-2024
2024-07-21T_2_12-02-35-903644_5,1200,2,21-07-2024
2024-07-21T_2_12-02-35-903644_6,1161,2,21-07-2024
2024-07-21T_2_12-02-35-903644_7,1140,2,21-07-2024
2024-07-21T_3_12-02-35-903644_8,1167,3,21-07-2024
2024-07-21T_3_12-02-35-903644_9,1159,3,21-07-2024
2024-07-21T_1_12-02-35-903644_10,1165,1,21-07-2024
2024-07-21T_1_12-02-35-903644_11,1152,1,21-07-2024
2024-07-21T_1_12-02-35-903644_12,1191,1,21-07-2024
2024-07-21T_3_12-02-35-903644_13,1185,3,21-07-2024
2024-07-21T_1_12-02-35-903644_14,1113,1,21-07-2024
2024-07-21T_3_12-02-35-903644_15,1191,3,21-07-2024
2024-07-21T_2_12-02-35-903644_16,1119,2,21-07-2024
2024-07-21T_3_12-02-35-904646_17,1113,3,21-07-2024
2024-07-21T_2_12-02-35-904646_18,1138,2,21-07-2024
2024-07-21T_2_12-02-35-904646_19,1104,2,21-07-2024
2024-07-21T_2_12-02-35-904646_20,1144,2,21-07-2024
2024-07-21T_2_12-02-35-904646_21,1144,2,21-07-2024
2024-07-21T_3_12-02-35-904646_22,1181,3,21-07-2024
2024-07-21T_3_12-02-35-904646_23,1135,3,21-07-2024
2024-07-21T_1_12-02-35-904646_24,1122,1,21-07-2024
2024-07-21T_2_12-02-35-904646_25,1169,2,21-07-2024
2024-07-21T_1_12-02-35-904646_26,1158,1,21-07-2024
2024-07-21T_2_12-02-35-904646_27,1117,2,21-07-2024
2024-07-21T_3_12-02-35-904646_28,1159,3,21-07-2024
2024-07-21T_1_12-02-35-904646_29,1158,1,21-07-2024
2024-07-21T_2_12-02-35-904646_30,1177,2,21-07-2024
2024-07-21T_1_12-02-35-904646_31,1126,1,21-07-2024
2024-07-21T_1_12-02-35-905646_32,1179,1,21-07-2024
2024-07-21T_3_12-02-35-905646_33,1183,3,21-07-2024
2024-07-21T_1_12-02-35-905646_34,1145,1,21-07-2024
2024-07-21T_2_12-02-35-905646_35,1181,2,21-07-2024
2024-07-21T_2_12-02-35-905646_36,1155,2,21-07-2024
2024-07-21T_3_12-02-35-905646_37,1191,3,21-07-2024
2024-07-21T_2_12-02-35-905646_38,1155,2,21-07-2024
2024-07-21T_1_12-02-35-905646_39,1161,1,21-07-2024
2024-07-21T_3_12-02-35-905646_40,1192,3,21-07-2024
2024-07-21T_3_12-02-35-905646_41,1144,3,21-07-2024
2024-07-21T_2_12-02-35-905646_42,1142,2,21-07-2024
2024-07-21T_3_12-02-35-905646_43,1197,3,21-07-2024
2024-07-21T_1_12-02-35-905646_44,1195,1,21-07-2024
2024-07-21T_2_12-02-35-905646_45,1198,2,21-07-2024
2024-07-22T_3_12-02-35-905646_1,1174,3,22-07-2024
2024-07-22T_1_12-02-35-905646_2,1176,1,22-07-2024
2024-07-22T_1_12-02-35-905646_3,1103,1,22-07-2024
2024-07-22T_2_12-02-35-905646_4,1199,2,22-07-2024
2024-07-22T_1_12-02-35-906645_5,1189,1,22-07-2024
2024-07-22T_1_12-02-35-906645_6,1166,1,22-07-2024
2024-07-22T_2_12-02-35-906645_7,1142,2,22-07-2024
2024-07-22T_2_12-02-35-906645_8,1125,2,22-07-2024
2024-07-22T_3_12-02-35-906645_9,1118,3,22-07-2024
2024-07-22T_2_12-02-35-906645_10,1177,2,22-07-2024
2024-07-22T_3_12-02-35-906645_11,1159,3,22-07-2024
2024-07-22T_1_12-02-35-906645_12,1200,1,22-07-2024
2024-07-22T_3_12-02-35-906645_13,1114,3,22-07-2024
2024-07-22T_2_12-02-35-906645_14,1143,2,22-07-2024
2024-07-22T_1_12-02-35-906645_15,1106,1,22-07-2024
2024-07-22T_2_12-02-35-906645_16,1108,2,22-07-2024
2024-07-22T_3_12-02-35-906645_17,1191,3,22-07-2024
2024-07-22T_2_12-02-35-906645_18,1140,2,22-07-2024
2024-07-22T_2_12-02-35-906645_19,1130,2,22-07-2024
2024-07-22T_2_12-02-35-906645_20,1187,2,22-07-2024
2024-07-22T_2_12-02-35-906645_21,1189,2,22-07-2024
2024-07-22T_3_12-02-35-906645_22,1151,3,22-07-2024
2024-07-22T_3_12-02-35-906645_23,1112,3,22-07-2024
2024-07-22T_1_12-02-35-907800_24,1128,1,22-07-2024
2024-07-22T_2_12-02-35-907800_25,1122,2,22-07-2024
2024-07-22T_2_12-02-35-907800_26,1177,2,22-07-2024
2024-07-22T_2_12-02-35-907800_27,1153,2,22-07-2024
2024-07-22T_2_12-02-35-907800_28,1181,2,22-07-2024
2024-07-22T_3_12-02-35-907800_29,1138,3,22-07-2024
2024-07-23T_1_12-02-35-907800_1,1105,1,23-07-2024
2024-07-23T_2_12-02-35-907800_2,1169,2,23-07-2024
2024-07-23T_2_12-02-35-907800_3,1108,2,23-07-2024
2024-07-23T_1_12-02-35-907800_4,1134,1,23-07-2024
2024-07-23T_3_12-02-35-907800_5,1124,3,23-07-2024
2024-07-23T_1_12-02-35-907800_6,1139,1,23-07-2024
2024-07-23T_2_12-02-35-907800_7,1127,2,23-07-2024
2024-07-23T_1_12-02-35-907800_8,1200,1,23-07-2024
2024-07-23T_3_12-02-35-907800_9,1112,3,23-07-2024
2024-07-23T_1_12-02-35-907800_10,1138,1,23-07-2024
2024-07-23T_3_12-02-35-907800_11,1175,3,23-07-2024
2024-07-23T_3_12-02-35-907800_12,1175,3,23-07-2024
2024-07-23T_1_12-02-35-907800_13,1152,1,23-07-2024
2024-07-23T_3_12-02-35-908964_14,1185,3,23-07-2024
2024-07-23T_3_12-02-35-908964_15,1182,3,23-07-2024
2024-07-23T_3_12-02-35-908964_16,1188,3,23-07-2024
2024-07-23T_1_12-02-35-908964_17,1144,1,23-07-2024
2024-07-23T_1_12-02-35-908964_18,1174,1,23-07-2024
2024-07-23T_1_12-02-35-908964_19,1183,1,23-07-2024
2024-07-23T_3_12-02-35-908964_20,1138,3,23-07-2024
2024-07-23T_3_12-02-35-908964_21,1108,3,23-07-2024
2024-07-23T_1_12-02-35-908964_22,1168,1,23-07-2024
2024-07-23T_2_12-02-35-908964_23,1149,2,23-07-2024
2024-07-23T_1_12-02-35-908964_24,1161,1,23-07-2024
2024-07-23T_1_12-02-35-908964_25,1165,1,23-07-2024
2024-07-23T_1_12-02-35-908964_26,1136,1,23-07-2024
2024-07-23T_2_12-02-35-908964_27,1157,2,23-07-2024
2024-07-23T_1_12-02-35-908964_28,1162,1,23-07-2024
2024-07-23T_1_12-02-35-909978_29,1177,1,23-07-2024
2024-07-23T_1_12-02-35-909978_30,1169,1,23-07-2024
2024-07-24T_2_12-02-35-909978_1,1162,2,24-07-2024
2024-07-24T_2_12-02-35-909978_2,1109,2,24-07-2024
2024-07-24T_1_12-02-35-909978_3,1130,1,24-07-2024
2024-07-24T_2_12-02-35-909978_4,1146,2,24-07-2024
2024-07-24T_2_12-02-35-909978_5,1191,2,24-07-2024
2024-07-24T_2_12-02-35-909978_6,1176,2,24-07-2024
2024-07-24T_2_12-02-35-909978_7,1156,2,24-07-2024
2024-07-24T_3_12-02-35-909978_8,1129,3,24-07-2024
2024-07-25T_1_12-02-35-909978_1,1173,1,25-07-2024
2024-07-25T_1_12-02-35-909978_2,1172,1,25-07-2024
2024-07-25T_3_12-02-35-909978_3,1186,3,25-07-2024
2024-07-25T_2_12-02-35-909978_4,1196,2,25-07-2024
2024-07-25T_3_12-02-35-909978_5,1104,3,25-07-2024
2024-07-25T_1_12-02-35-909978_6,1171,1,25-07-2024
2024-07-25T_2_12-02-35-909978_7,1135,2,25-07-2024
2024-07-25T_3_12-02-35-909978_8,1145,3,25-07-2024
2024-07-25T_3_12-02-35-909978_9,1171,3,25-07-2024
2024-07-25T_3_12-02-35-909978_10,1181,3,25-07-2024
2024-07-25T_3_12-02-35-909978_11,1177,3,25-07-2024
2024-07-25T_2_12-02-35-909978_12,1165,2,25-07-2024
2024-07-25T_3_12-02-35-911362_13,1167,3,25-07-2024
2024-07-25T_3_12-02-35-911362_14,1123,3,25-07-2024
2024-07-25T_2_12-02-35-911362_15,1107,2,25-07-2024
2024-07-25T_3_12-02-35-911362_16,1151,3,25-07-2024
2024-07-25T_2_12-02-35-911362_17,1171,2,25-07-2024
2024-07-25T_3_12-02-35-911362_18,1139,3,25-07-2024
2024-07-25T_3_12-02-35-911362_19,1114,3,25-07-2024
2024-07-25T_2_12-02-35-911362_20,1175,2,25-07-2024
2024-07-25T_1_12-02-35-911362_21,1160,1,25-07-2024
2024-07-25T_1_12-02-35-911362_22,1200,1,25-07-2024
2024-07-25T_3_12-02-35-911362_23,1140,3,25-07-2024
2024-07-25T_1_12-02-35-911362_24,1179,1,25-07-2024
2024-07-25T_2_12-02-35-911362_25,1143,2,25-07-2024
2024-07-25T_3_12-02-35-912373_26,1106,3,25-07-2024
2024-07-25T_3_12-02-35-912373_27,1179,3,25-07-2024
2024-07-25T_1_12-02-35-912373_28,1140,1,25-07-2024
2024-07-25T_2_12-02-35-912373_29,1139,2,25-07-2024
2024-07-25T_3_12-02-35-912373_30,1123,3,25-07-2024
2024-07-25T_1_12-02-35-912373_31,1188,1,25-07-2024
